url,Complete Description,Description 1,Description 2,Colour,Ratings,Ratings 1,Ratings 2,Reviews,Reviews 2,Pixels,Pixels 2,Optical Zoom 1,Optical Zoom 2,Sensor Type/Shutter Speed,Sensor type /Shutter Speed,Warranty 1,Warranty2
https://www.flipkart.com/cameras/pr?filterNone=true&sid=jek%2Cp31&p%5B%5D=facets.brand%255B%255D%3DCanon&otracker=CLP_MetroExpandable,Add to Compare\nCanon EOS 700D with (EF S18 - 55 mm IS II and EF S55 - 250 mm IS II) DSLR Camera\nBlack\n4.4★\n4.4\n★\n1622 Ratings\n381 Reviews\n5\n★\n1121\n4\n★\n309\n3\n★\n71\n2\n★\n31\n1\n★\n90\n1622 Ratings & 381 Reviews\nEffective Pixels: 18 MP\nOptical Zoom: 3\nSensor Type: CMOS | LCD Size: 3 inch\nMax Shutter Speed: 1/4000\nAuto Focus\n2 Years Canon India Warranty\n₹35499,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,Canon EOS 700D with (EF S18 - 55 mm IS II and EF S55 - 250 mm IS II) DSLR Camera,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,1622 Ratings,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,381 Reviews,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,Effective Pixels: 18 MP,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,Optical Zoom: 3,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,Sensor Type: CMOS | LCD Size: 3 inch,https://www.flipkart.com/canon-eos-700d-ef-s18-55-mm-ii-ef-s55-250-ii-dslr-camera/p/itme6fwcz9evqnxr?pid=CAME6FWA7RHNXGPF&srno=b_1_1&otracker=CLP_MetroExpandable&lid=LSTCAME6FWA7RHNXGPFVAY7SP,Auto Focus
https://www.flipkart.com/cameras/pr?filterNone=true&sid=jek%2Cp31&p%5B%5D=facets.brand%255B%255D%3DCanon&otracker=CLP_MetroExpandable,Add to Compare\nCanon EOS 1300D Kit (EF-S 18 - 55 IS II) DSLR Camera\nBlack\n4.3★\n4.3\n★\n1388 Ratings\n372 Reviews\n5\n★\n863\n4\n★\n314\n3\n★\n76\n2\n★\n32\n1\n★\n103\n1388 Ratings & 372 Reviews\nEffective Pixels: 18 MP\nSensor Type: CMOS | LCD Size: 3 inch\nMax Shutter Speed: 1/4000\nAuto Focus\n2 Years Canon India Warranty\n₹21499,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,Canon EOS 1300D Kit (EF-S 18 - 55 IS II) DSLR Camera,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,1388 Ratings,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,372 Reviews,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,Effective Pixels: 18 MP,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,Sensor Type: CMOS | LCD Size: 3 inch,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,Max Shutter Speed: 1/4000,https://www.flipkart.com/canon-eos-1300d-kit-ef-s-18-55-ii-dslr-camera/p/itmegt8fab5fsvx8?pid=CAMEGT8FR9ZXZVYM&srno=b_1_2&otracker=CLP_MetroExpandable&lid=LSTCAMEGT8FR9ZXZVYMDKYD5B,2 Years Canon India Warranty
https://www.flipkart.com/cameras/pr?filterNone=true&sid=jek%2Cp31&p%5B%5D=facets.brand%255B%255D%3DCanon&otracker=CLP_MetroExpandable,Add to Compare\nCanon EOS 1200D (Kit with 8 GB Card & Bag EF S18-55 IS II+55-250mm IS II) DSLR Camera\nBlack\n4.4★\n4.4\n★\n4133 Ratings\n866 Reviews\n5\n★\n2758\n4\n★\n916\n3\n★\n181\n2\n★\n80\n1\n★\n198\n4133 Ratings & 866 Reviews\nEffective Pixels: 18 MP\nOptical Zoom: 3\nSensor Type: CMOS | LCD Size: 3 inch\nMax Shutter Speed: 1/4000\nAuto Focus\n2 Years Canon India Warranty\n₹26499,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,Canon EOS 1200D (Kit with 8 GB Card & Bag EF S18-55 IS II+55-250mm IS II) DSLR Camera,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,4133 Ratings,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,866 Reviews,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,Effective Pixels: 18 MP,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,Optical Zoom: 3,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,Sensor Type: CMOS | LCD Size: 3 inch,https://www.flipkart.com/canon-eos-1200d-kit-8-gb-card-bag-ef-s18-55-ii-55-250mm-ii-dslr-camera/p/itmdugsshxq9fdhm?pid=CAMDUGSSHXQ9FDHM&srno=b_1_3&otracker=CLP_MetroExpandable&lid=LSTCAMDUGSSHXQ9FDHMWEPL0W,Auto Focus
https://www.flipkart.com/cameras/pr?filterNone=true&sid=jek%2Cp31&p%5B%5D=facets.brand%255B%255D%3DCanon&otracker=CLP_MetroExpandable,Add to Compare\nCanon EOS 1300D EF-S 18 - 55 mm IS II + EF-S 55 - 250 mm F4 5.6 IS II DSLR Camera\nBlack\n4.3★\n4.3\n★\n1388 Ratings\n372 Reviews\n5\n★\n863\n4\n★\n314\n3\n★\n76\n2\n★\n32\n1\n★\n103\n1388 Ratings & 372 Reviews\nEffective Pixels: 18 MP\nSensor Type: CMOS | LCD Size: 3 inch\nMax Shutter Speed: 1/4000\nAuto Focus\n2 Years Canon India Warranty\n₹28499,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,Canon EOS 1300D EF-S 18 - 55 mm IS II + EF-S 55 - 250 mm F4 5.6 IS II DSLR Camera,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,1388 Ratings,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,372 Reviews,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,Effective Pixels: 18 MP,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,Sensor Type: CMOS | LCD Size: 3 inch,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,Max Shutter Speed: 1/4000,https://www.flipkart.com/canon-eos-1300d-ef-s-18-55-mm-ii-250-f4-5-6-dslr-camera/p/itmehc5jwagwe7ep?pid=CAMEHC5JY6E4HJSU&srno=b_1_4&otracker=CLP_MetroExpandable&lid=LSTCAMEHC5JY6E4HJSUQRW4JE,2 Years Canon India Warranty
https://www.flipkart.com/cameras/pr?filterNone=true&sid=jek%2Cp31&p%5B%5D=facets.brand%255B%255D%3DCanon&otracker=CLP_MetroExpandable,Add to Compare\nCanon IXUS 180 Point & Shoot Camera\nRed\n3.5★\n3.5\n★\n34 Ratings\n3 Reviews\n5\n★\n11\n4\n★\n10\n3\n★\n5\n2\n★\n1\n1\n★\n7\n34 Ratings & 3 Reviews\nEffective Pixels: 20 MP\nOptical Zoom: 10x\nLCD Size: 2.7 inch\nMax Shutter Speed: 1/2000\nAuto Focus\n2 Years Canon India Warranty\n₹7595,Canon IXUS 180 Point & Shoot Camera,https://www.flipkart.com/canon-ixus-180-point-shoot-camera/p/itmeeztetfejhgtv?pid=CAMEEZTDWY8VVXFG&srno=b_1_5&otracker=CLP_MetroExpandable&lid=LSTCAMEEZTDWY8VVXFGAKKODY,Red,3.5,34 Ratings,https://www.flipkart.com/canon-ixus-180-point-shoot-camera/p/itmeeztetfejhgtv?pid=CAMEEZTDWY8VVXFG&srno=b_1_5&otracker=CLP_MetroExpandable&lid=LSTCAMEEZTDWY8VVXFGAKKODY,3 Reviews,https://www.flipkart.com/canon-ixus-180-point-shoot-camera/p/itmeeztetfejhgtv?pid=CAMEEZTDWY8VVXFG&srno=b_1_5&otracker=CLP_MetroExpandable&lid=LSTCAMEEZTDWY8VVXFGAKKODY,Effective Pixels: 20 MP,https://www.flipkart.com/canon-ixus-180-point-shoot-camera/p/itmeeztetfejhgtv?pid=CAMEEZTDWY8VVXFG&srno=b_1_5&otracker=CLP_MetroExpandable&lid=LSTCAMEEZTDWY8VVXFGAKKODY,Optical Zoom: 10x,https://www.flipkart.com/canon-ixus-180-point-shoot-camera/p/itmeeztetfejhgtv?pid=CAMEEZTDWY8VVXFG&srno=b_1_5&otracker=CLP_MetroExpandable&lid=LSTCAMEEZTDWY8VVXFGAKKODY,LCD Size: 2.7 inch,https://www.flipkart.com/canon-ixus-180-point-shoot-camera/p/itmeeztetfejhgtv?pid=CAMEEZTDWY8VVXFG&srno=b_1_5&otracker=CLP_MetroExpandable&lid=LSTCAMEEZTDWY8VVXFGAKKODY,Auto Focus,https://www.flipkart.com/canon-ixus-180-point-shoot-camera/p/itmeeztetfejhgtv?pid=CAMEEZTDWY8VVXFG&srno=b_1_5&otracker=CLP_MetroExpandable&lid=LSTCAMEEZTDWY8VVXFGAKKODY
https://www.flipkart.com/cameras/pr?filterNone=true&sid=jek%2Cp31&p%5B%5D=facets.brand%255B%255D%3DCanon&otracker=CLP_MetroExpandable,Add to Compare\nCanon PowerShot SX600 HS Point & Shoot Camera\nRed\n4.2★\n4.2\n★\n64 Ratings\n9 Reviews\n5\n★\n34\n4\n★\n18\n3\n★\n7\n2\n★\n2\n1\n★\n3\n64 Ratings & 9 Reviews\nEffective Pixels: 16 MP\nOptical Zoom: 18\nLCD Size: 3 inch\nMax Shutter Speed: 1/2000\nAuto Focus\n2 Years Canon India Warranty and Free Transit Insurance\n₹11999,Canon PowerShot SX600 HS Point & Shoot Camera,https://www.flipkart.com/canon-powershot-sx600-hs-point-shoot-camera/p/itmdvyxgmn3jkccj?pid=CAMDWDZ6GPWXTHSP&srno=b_1_6&otracker=CLP_MetroExpandable&lid=LSTCAMDWDZ6GPWXTHSPHPJ4XW,Red,4.2,64 Ratings,https://www.flipkart.com/canon-powershot-sx600-hs-point-shoot-camera/p/itmdvyxgmn3jkccj?pid=CAMDWDZ6GPWXTHSP&srno=b_1_6&otracker=CLP_MetroExpandable&lid=LSTCAMDWDZ6GPWXTHSPHPJ4XW,9 Reviews,https://www.flipkart.com/canon-powershot-sx600-hs-point-shoot-camera/p/itmdvyxgmn3jkccj?pid=CAMDWDZ6GPWXTHSP&srno=b_1_6&otracker=CLP_MetroExpandable&lid=LSTCAMDWDZ6GPWXTHSPHPJ4XW,Effective Pixels: 16 MP,https://www.flipkart.com/canon-powershot-sx600-hs-point-shoot-camera/p/itmdvyxgmn3jkccj?pid=CAMDWDZ6GPWXTHSP&srno=b_1_6&otracker=CLP_MetroExpandable&lid=LSTCAMDWDZ6GPWXTHSPHPJ4XW,Optical Zoom: 18,https://www.flipkart.com/canon-powershot-sx600-hs-point-shoot-camera/p/itmdvyxgmn3jkccj?pid=CAMDWDZ6GPWXTHSP&srno=b_1_6&otracker=CLP_MetroExpandable&lid=LSTCAMDWDZ6GPWXTHSPHPJ4XW,LCD Size: 3 inch,https://www.flipkart.com/canon-powershot-sx600-hs-point-shoot-camera/p/itmdvyxgmn3jkccj?pid=CAMDWDZ6GPWXTHSP&srno=b_1_6&otracker=CLP_MetroExpandable&lid=LSTCAMDWDZ6GPWXTHSPHPJ4XW,Auto Focus,https://www.flipkart.com/canon-powershot-sx600-hs-point-shoot-camera/p/itmdvyxgmn3jkccj?pid=CAMDWDZ6GPWXTHSP&srno=b_1_6&otracker=CLP_MetroExpandable&lid=LSTCAMDWDZ6GPWXTHSPHPJ4XW
https://www.flipkart.com/cameras/pr?filterNone=true&sid=jek%2Cp31&p%5B%5D=facets.brand%255B%255D%3DCanon&otracker=CLP_MetroExpandable,Add to Compare\nCanon PowerShot SX540 HS Point & Shoot Camera\nBlack\n3.9★\n3.9\n★\n14 Ratings\n5 Reviews\n5\n★\n6\n4\n★\n5\n3\n★\n0\n2\n★\n1\n1\n★\n2\n14 Ratings & 5 Reviews\nEffective Pixels: 20.3 MP\nOptical Zoom: 50x\nSensor Type: CMOS | LCD Size: 3 inch\nMax Shutter Speed: 1/2000\nAuto Focus\n2 Years Canon India Warranty\n₹22450,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,Canon PowerShot SX540 HS Point & Shoot Camera,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,14 Ratings,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,5 Reviews,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,Effective Pixels: 20.3 MP,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,Optical Zoom: 50x,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,Sensor Type: CMOS | LCD Size: 3 inch,https://www.flipkart.com/canon-powershot-sx540-hs-point-shoot-camera/p/itmehc92f6dgremf?pid=CAMEHC92KYPRWVPM&srno=b_1_7&otracker=CLP_MetroExpandable&lid=LSTCAMEHC92KYPRWVPMU6IB5W,Auto Focus
